window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected,ml_fall_detected,ml_confidence,ml_backend
119.26,9.688260078430176,4.694698333740234,37.0756950378418,2.9214441776275635,3.7265279293060303,748.7064819335938,94,2,0,1,0.8201,random_forest
121.06,9.267212867736816,4.441256999969482,9.275400161743164,0.20857374370098114,0.0026677572168409824,0.18711090087890625,85,2,0,0,0.4016,random_forest
